pos	campo	tipo	nulos	ceros
63	ctrx_quarter	integer	153386	44027
64	cmobile_app_trx	integer	914607	1372849
65	Master_delinquency	integer	541263	4329145
66	Master_status	integer	541263	4333111
67	Master_Fvencimiento	integer	541263	0
68	Master_Finiciomora	integer	4870408	41
69	Master_fultimo_cierre	integer	544124	303016
70	Master_fechaalta	integer	541263	0
71	Master_cconsumos	integer	2935087	570686
72	Master_cadelantosefectivo	integer	2935087	1946238
73	Visa_delinquency	integer	205561	4619017
74	Visa_status	integer	205561	4664942
75	Visa_Fvencimiento	integer	205561	0
76	Visa_Finiciomora	integer	4824578	35128
77	Visa_fultimo_cierre	integer	207447	307187
78	Visa_fechaalta	integer	205561	0
79	Visa_cconsumos	integer	661099	367315
80	Visa_cadelantosefectivo	integer	661099	4210604
81	clase_ternaria	character	0	0
82	ctrx_quarter_normalizado	integer	153386	44027
83	vm_status01	integer	176316	4688197
84	vm_status02	integer	570508	4301548
85	vm_status03	integer	0	4301548
86	vm_status04	integer	0	4301548
87	vm_status05	integer	0	4301548
88	vm_status06	integer	0	4692047
89	vm_Fvencimiento	integer	176316	0
90	vm_Finiciomora	integer	4811971	35169
91	vm_fultimo_cierre	integer	178108	275854
92	vm_fechaalta	integer	176316	0
93	vm_cconsumos	integer	0	931516
94	vm_cadelantosefectivo	integer	0	4866104
95	vmr_Master_mlimitecompra	numeric	541263	0
96	vmr_Visa_mlimitecompra	numeric	205561	0
97	vmr_msaldototal	numeric	0	598064
98	vmr_msaldopesos	numeric	0	601773
99	vmr_msaldopesos2	numeric	17	601773
100	vmr_msaldodolares	numeric	0	4009618
101	vmr_msaldodolares2	numeric	22	4009618
102	vmr_mconsumospesos	numeric	0	931678
103	vmr_mconsumosdolares	numeric	0	3054873
104	vmr_madelantopesos	numeric	0	4866104
105	vmr_madelantodolares	numeric	0	4891198
106	vmr_mpagado	numeric	0	4000289
107	vmr_mpagospesos	numeric	0	719773
108	vmr_mpagosdolares	numeric	0	4286370
109	vmr_mconsumototal	numeric	0	931678
110	vmr_mpagominimo	numeric	0	808085
111	mrentabilidad_rank	numeric	417584	12082
112	mrentabilidad_annual_rank	numeric	417584	10354
113	mcomisiones_rank	numeric	417584	129278
114	mactivos_margen_rank	numeric	417584	202399
115	mpasivos_margen_rank	numeric	417584	58101
116	mcuenta_corriente_adicional_rank	numeric	0	4889978
117	mcuenta_corriente_rank	numeric	0	2425857
118	mcaja_ahorro_rank	numeric	0	327802
119	mcaja_ahorro_adicional_rank	numeric	0	4778872
120	mcaja_ahorro_dolares_rank	numeric	0	2100926
121	mcuentas_saldo_rank	numeric	153386	32670
122	mautoservicio_rank	numeric	153386	1550016
123	mtarjeta_visa_consumo_rank	numeric	153386	714248
124	mtarjeta_master_consumo_rank	numeric	153386	3005593
125	mprestamos_personales_rank	numeric	0	3628619
126	mprestamos_prendarios_rank	numeric	0	4835382
127	mprestamos_hipotecarios_rank	numeric	0	4832321
128	mplazo_fijo_dolares_rank	numeric	0	4312164
129	mplazo_fijo_pesos_rank	numeric	0	4871057
130	minversion1_pesos_rank	numeric	0	4727227
131	minversion1_dolares_rank	numeric	0	4866876
132	minversion2_rank	numeric	0	4720511
133	mpayroll_rank	numeric	0	2390279
134	mpayroll2_rank	numeric	0	4884663
135	mcuenta_debitos_automaticos_rank	numeric	0	2554449
136	mttarjeta_visa_debitos_automaticos_rank	numeric	127059	1702966
137	mttarjeta_master_debitos_automaticos_rank	numeric	0	4087041
138	mpagodeservicios_rank	numeric	0	4714243
139	mpagomiscuentas_rank	numeric	0	2605655
140	mcajeros_propios_descuentos_rank	numeric	136515	4609221
141	mtarjeta_visa_descuentos_rank	numeric	219440	4486991
142	mtarjeta_master_descuentos_rank	numeric	211207	4624474
143	mcomisiones_mantenimiento_rank	numeric	0	3352486
144	mcomisiones_otras_rank	numeric	417584	128865
145	mforex_buy_rank	numeric	0	4780168
146	mforex_sell_rank	numeric	0	4211350
147	mtransferencias_recibidas_rank	numeric	632040	1279745
148	mtransferencias_emitidas_rank	numeric	0	2378355
149	mextraccion_autoservicio_rank	numeric	153386	2295638
150	mcheques_depositados_rank	numeric	153386	4523251
151	mcheques_emitidos_rank	numeric	153386	4589856
152	mcheques_depositados_rechazados_rank	numeric	153386	4724217
153	mcheques_emitidos_rechazados_rank	numeric	153386	4727093
154	matm_rank	numeric	153386	2699790
155	matm_other_rank	numeric	153386	3561581
156	Master_mfinanciacion_limite_rank	numeric	541263	5819
157	Master_msaldototal_rank	numeric	541263	2371243
158	Master_msaldopesos_rank	numeric	541263	2385648
159	Master_msaldodolares_rank	numeric	541263	4142159
160	Master_mconsumospesos_rank	numeric	2935087	570705
161	Master_mconsumosdolares_rank	numeric	2935087	1772284
162	Master_mlimitecompra_rank	numeric	541263	0
163	Master_madelantopesos_rank	numeric	2935087	1946238
164	Master_madelantodolares_rank	numeric	2935087	1957587
165	Master_mpagado_rank	numeric	541263	4063266
166	Master_mpagospesos_rank	numeric	2935087	184783
167	Master_mpagosdolares_rank	numeric	2935087	1823127
168	Master_mconsumototal_rank	numeric	2935087	570705
169	Master_mpagominimo_rank	numeric	541263	2646939
170	Visa_mfinanciacion_limite_rank	numeric	327901	6851
171	Visa_msaldototal_rank	numeric	205561	463067
172	Visa_msaldopesos_rank	numeric	205561	466548
173	Visa_msaldodolares_rank	numeric	205561	3917189
174	Visa_mconsumospesos_rank	numeric	661099	367519
175	Visa_mconsumosdolares_rank	numeric	661099	2448067
176	Visa_mlimitecompra_rank	numeric	205561	0
177	Visa_madelantopesos_rank	numeric	661099	4210604
178	Visa_madelantodolares_rank	numeric	661099	4230262
179	Visa_mpagado_rank	numeric	205561	3927115
180	Visa_mpagospesos_rank	numeric	661099	139659
181	Visa_mpagosdolares_rank	numeric	661099	3708615
182	Visa_mconsumototal_rank	numeric	661099	367519
183	Visa_mpagominimo_rank	numeric	205561	734129
184	mpayroll_sobre_edad_rank	numeric	31	2390279
185	mv_status07_rank	numeric	0	4692655
186	vm_mfinanciacion_limite_rank	numeric	0	196362
187	vm_msaldototal_rank	numeric	0	598064
188	vm_msaldopesos_rank	numeric	0	601773
189	vm_msaldodolares_rank	numeric	0	4009618
190	vm_mconsumospesos_rank	numeric	0	931678
191	vm_mconsumosdolares_rank	numeric	0	3054873
192	vm_mlimitecompra_rank	numeric	0	176316
193	vm_madelantopesos_rank	numeric	0	4866104
194	vm_madelantodolares_rank	numeric	0	4891198
195	vm_mpagado_rank	numeric	0	4000289
196	vm_mpagospesos_rank	numeric	0	719773
197	vm_mpagosdolares_rank	numeric	0	4286370
198	vm_mconsumototal_rank	numeric	0	931678
199	vm_mpagominimo_rank	numeric	0	808085
200	active_quarter_lag1	integer	339795	62447
201	cliente_vip_lag1	integer	330186	4542717
202	internet_lag1	integer	187052	2116853
203	cliente_edad_lag1	integer	187052	86
204	cliente_antiguedad_lag1	integer	187052	0
205	cproductos_lag1	integer	187052	0
206	tcuentas_lag1	integer	187052	0
207	ccuenta_corriente_lag1	integer	187052	0
208	ccaja_ahorro_lag1	integer	187052	0
209	cdescubierto_preacordado_lag1	integer	187052	172165
210	ctarjeta_debito_lag1	integer	187052	2301
211	ctarjeta_debito_transacciones_lag1	integer	339795	1486475
212	ctarjeta_visa_lag1	integer	187052	208097
213	ctarjeta_visa_transacciones_lag1	integer	339795	677030
214	ctarjeta_master_lag1	integer	187052	531159
215	ctarjeta_master_transacciones_lag1	integer	339795	2888340
216	cprestamos_personales_lag1	integer	187052	3478952
217	cprestamos_prendarios_lag1	integer	187052	4649628
218	cprestamos_hipotecarios_lag1	integer	187052	4646926
219	cplazo_fijo_lag1	integer	187052	4137485
220	cinversion1_lag1	integer	187052	4533353
221	cinversion2_lag1	integer	187052	4538785
222	cseguro_vida_lag1	integer	187052	4011465
223	cseguro_auto_lag1	integer	187052	4591125
224	cseguro_vivienda_lag1	integer	187052	4077387
225	cseguro_accidentes_personales_lag1	integer	187052	3925843
226	ccaja_seguridad_lag1	integer	187052	4375469
227	cpayroll_trx_lag1	integer	187052	2279465
228	cpayroll2_trx_lag1	integer	187052	4697747
229	ccuenta_debitos_automaticos_lag1	integer	187052	2451713
230	ctarjeta_visa_debitos_automaticos_lag1	integer	440545	1591224
231	ctarjeta_master_debitos_automaticos_lag1	integer	187052	3928315
232	cpagodeservicios_lag1	integer	187052	4528517
233	cpagomiscuentas_lag1	integer	187052	2502358
234	ccajeros_propios_descuentos_lag1	integer	323014	4400614
235	ctarjeta_visa_descuentos_lag1	integer	323014	4287849
236	ctarjeta_master_descuentos_lag1	integer	323014	4423840
237	ccomisiones_mantenimiento_lag1	integer	187052	3211651
238	ccomisiones_otras_lag1	integer	602921	120527
239	cforex_lag1	integer	187052	3952096
240	cforex_buy_lag1	integer	187052	4593936
241	cforex_sell_lag1	integer	187052	4038447
242	ctransferencias_recibidas_lag1	integer	815801	1229607
243	ctransferencias_emitidas_lag1	integer	187052	2295565
244	cextraccion_autoservicio_lag1	integer	339795	2196311
245	ccheques_depositados_lag1	integer	339795	4342795
246	ccheques_emitidos_lag1	integer	339795	4407763
247	ccheques_depositados_rechazados_lag1	integer	339795	4538196
248	ccheques_emitidos_rechazados_lag1	integer	339795	4541109
249	tcallcenter_lag1	integer	339795	3970087
250	ccallcenter_transacciones_lag1	integer	339795	3970087
251	thomebanking_lag1	integer	339795	1099123
252	chomebanking_transacciones_lag1	integer	475757	1037377
253	ccajas_transacciones_lag1	integer	339795	3740440
254	ccajas_consultas_lag1	integer	339795	4225590
255	ccajas_depositos_lag1	integer	339795	4267577
256	ccajas_extracciones_lag1	integer	339795	4034434
257	ccajas_otras_lag1	integer	339795	4421370
258	catm_trx_lag1	integer	339795	2585784
259	catm_trx_other_lag1	integer	339795	3413279
260	ctrx_quarter_lag1	integer	339795	40289
261	cmobile_app_trx_lag1	integer	1097045	1328965
262	Master_delinquency_lag1	integer	704603	4167350
263	Master_status_lag1	integer	704603	4173675
264	Master_Fvencimiento_lag1	integer	704603	0
265	Master_Finiciomora_lag1	integer	4871953	41
266	Master_fultimo_cierre_lag1	integer	707401	301991
267	Master_fechaalta_lag1	integer	704603	0
268	Master_cconsumos_lag1	integer	3010738	546274
269	Master_cadelantosefectivo_lag1	integer	3010738	1870900
270	Visa_delinquency_lag1	integer	379090	4447803
271	Visa_status_lag1	integer	379090	4495737
272	Visa_Fvencimiento_lag1	integer	379090	0
273	Visa_Finiciomora_lag1	integer	4826893	35004
274	Visa_fultimo_cierre_lag1	integer	380928	306027
275	Visa_fechaalta_lag1	integer	379090	0
276	Visa_cconsumos_lag1	integer	816378	349746
277	Visa_cadelantosefectivo_lag1	integer	816378	4055792
278	ctrx_quarter_normalizado_lag1	integer	339795	40289
279	vm_status01_lag1	integer	351833	4517840
280	vm_status02_lag1	integer	731860	4143630
281	vm_status03_lag1	integer	187052	4143630
282	vm_status04_lag1	integer	187052	4143630
283	vm_status05_lag1	integer	187052	4143630
284	vm_status06_lag1	integer	187052	4521487
285	vm_Fvencimiento_lag1	integer	351833	0
286	vm_Finiciomora_lag1	integer	4815050	35045
287	vm_fultimo_cierre_lag1	integer	353582	274780
288	vm_fechaalta_lag1	integer	351833	0
289	vm_cconsumos_lag1	integer	187052	886062
290	vm_cadelantosefectivo_lag1	integer	187052	4679687
291	vmr_Master_mlimitecompra_lag1	numeric	704603	0
292	vmr_Visa_mlimitecompra_lag1	numeric	379090	0
293	vmr_msaldototal_lag1	numeric	187052	568867
294	vmr_msaldopesos_lag1	numeric	187052	572470
295	vmr_msaldopesos2_lag1	numeric	187068	572470
296	vmr_msaldodolares_lag1	numeric	187052	3866160
297	vmr_msaldodolares2_lag1	numeric	187074	3866160
298	vmr_mconsumospesos_lag1	numeric	187052	886221
299	vmr_mconsumosdolares_lag1	numeric	187052	2916576
300	vmr_madelantopesos_lag1	numeric	187052	4679687
301	vmr_madelantodolares_lag1	numeric	187052	4704169
302	vmr_mpagado_lag1	numeric	187052	3834170
303	vmr_mpagospesos_lag1	numeric	187052	684910
304	vmr_mpagosdolares_lag1	numeric	187052	4117739
305	vmr_mconsumototal_lag1	numeric	187052	886221
306	vmr_mpagominimo_lag1	numeric	187052	771540
307	mrentabilidad_rank_lag1	numeric	602921	11593
308	mrentabilidad_annual_rank_lag1	numeric	602921	9955
309	mcomisiones_rank_lag1	numeric	602921	121080
310	mactivos_margen_rank_lag1	numeric	602921	194269
311	mpasivos_margen_rank_lag1	numeric	602921	52482
312	mcuenta_corriente_adicional_rank_lag1	numeric	187052	4703023
313	mcuenta_corriente_rank_lag1	numeric	187052	2340542
314	mcaja_ahorro_rank_lag1	numeric	187052	307451
315	mcaja_ahorro_adicional_rank_lag1	numeric	187052	4596129
316	mcaja_ahorro_dolares_rank_lag1	numeric	187052	2012722
317	mcuentas_saldo_rank_lag1	numeric	339795	30834
318	mautoservicio_rank_lag1	numeric	339795	1486520
319	mtarjeta_visa_consumo_rank_lag1	numeric	339795	677030
320	mtarjeta_master_consumo_rank_lag1	numeric	339795	2888340
321	mprestamos_personales_rank_lag1	numeric	187052	3478952
322	mprestamos_prendarios_rank_lag1	numeric	187052	4650033
323	mprestamos_hipotecarios_rank_lag1	numeric	187052	4646926
324	mplazo_fijo_dolares_rank_lag1	numeric	187052	4147131
325	mplazo_fijo_pesos_rank_lag1	numeric	187052	4684763
326	minversion1_pesos_rank_lag1	numeric	187052	4547984
327	minversion1_dolares_rank_lag1	numeric	187052	4680350
328	minversion2_rank_lag1	numeric	187052	4539032
329	mpayroll_rank_lag1	numeric	187052	2295462
330	mpayroll2_rank_lag1	numeric	187052	4697752
331	mcuenta_debitos_automaticos_rank_lag1	numeric	187052	2451713
332	mttarjeta_visa_debitos_automaticos_rank_lag1	numeric	313381	1633271
333	mttarjeta_master_debitos_automaticos_rank_lag1	numeric	187052	3928315
334	mpagodeservicios_rank_lag1	numeric	187052	4528587
335	mpagomiscuentas_rank_lag1	numeric	187052	2502425
336	mcajeros_propios_descuentos_rank_lag1	numeric	323014	4424088
337	mtarjeta_visa_descuentos_rank_lag1	numeric	405244	4302520
338	mtarjeta_master_descuentos_rank_lag1	numeric	396612	4439449
339	mcomisiones_mantenimiento_rank_lag1	numeric	187052	3226515
340	mcomisiones_otras_rank_lag1	numeric	602921	120672
341	mforex_buy_rank_lag1	numeric	187052	4593936
342	mforex_sell_rank_lag1	numeric	187052	4038447
343	mtransferencias_recibidas_rank_lag1	numeric	815801	1229607
344	mtransferencias_emitidas_rank_lag1	numeric	187052	2300018
345	mextraccion_autoservicio_rank_lag1	numeric	339795	2196311
346	mcheques_depositados_rank_lag1	numeric	339795	4342795
347	mcheques_emitidos_rank_lag1	numeric	339795	4407763
348	mcheques_depositados_rechazados_rank_lag1	numeric	339795	4538196
349	mcheques_emitidos_rechazados_rank_lag1	numeric	339795	4541109
350	matm_rank_lag1	numeric	339795	2585784
351	matm_other_rank_lag1	numeric	339795	3413279
352	Master_mfinanciacion_limite_rank_lag1	numeric	704603	3650
353	Master_msaldototal_rank_lag1	numeric	704603	2284882
354	Master_msaldopesos_rank_lag1	numeric	704603	2298991
355	Master_msaldodolares_rank_lag1	numeric	704603	3985817
356	Master_mconsumospesos_rank_lag1	numeric	3010738	546291
357	Master_mconsumosdolares_rank_lag1	numeric	3010738	1702577
358	Master_mlimitecompra_rank_lag1	numeric	704603	0
359	Master_madelantopesos_rank_lag1	numeric	3010738	1870900
360	Master_madelantodolares_rank_lag1	numeric	3010738	1881944
361	Master_mpagado_rank_lag1	numeric	704603	3908034
362	Master_mpagospesos_rank_lag1	numeric	3010738	176633
363	Master_mpagosdolares_rank_lag1	numeric	3010738	1751298
364	Master_mconsumototal_rank_lag1	numeric	3010738	546291
365	Master_mpagominimo_rank_lag1	numeric	704603	2550910
366	Visa_mfinanciacion_limite_rank_lag1	numeric	500917	4631
367	Visa_msaldototal_rank_lag1	numeric	379090	444325
368	Visa_msaldopesos_rank_lag1	numeric	379090	447709
369	Visa_msaldodolares_rank_lag1	numeric	379090	3784104
370	Visa_mconsumospesos_rank_lag1	numeric	816378	349948
371	Visa_mconsumosdolares_rank_lag1	numeric	816378	2339278
372	Visa_mlimitecompra_rank_lag1	numeric	379090	0
373	Visa_madelantopesos_rank_lag1	numeric	816378	4055792
374	Visa_madelantodolares_rank_lag1	numeric	816378	4075004
375	Visa_mpagado_rank_lag1	numeric	379090	3769902
376	Visa_mpagospesos_rank_lag1	numeric	816378	133735
377	Visa_mpagosdolares_rank_lag1	numeric	816378	3569136
378	Visa_mconsumototal_rank_lag1	numeric	816378	349948
379	Visa_mpagominimo_rank_lag1	numeric	379090	705929
380	mpayroll_sobre_edad_rank_lag1	numeric	187083	2295462
381	mv_status07_rank_lag1	numeric	187052	4522135
382	vm_mfinanciacion_limite_rank_lag1	numeric	187052	181956
383	vm_msaldototal_rank_lag1	numeric	187052	568867
384	vm_msaldopesos_rank_lag1	numeric	187052	572470
385	vm_msaldodolares_rank_lag1	numeric	187052	3866160
386	vm_mconsumospesos_rank_lag1	numeric	187052	886221
387	vm_mconsumosdolares_rank_lag1	numeric	187052	2916576
388	vm_mlimitecompra_rank_lag1	numeric	187052	164781
389	vm_madelantopesos_rank_lag1	numeric	187052	4679687
390	vm_madelantodolares_rank_lag1	numeric	187052	4704169
391	vm_mpagado_rank_lag1	numeric	187052	3834170
392	vm_mpagospesos_rank_lag1	numeric	187052	684910
393	vm_mpagosdolares_rank_lag1	numeric	187052	4117739
394	vm_mconsumototal_rank_lag1	numeric	187052	886221
395	vm_mpagominimo_rank_lag1	numeric	187052	771540
396	active_quarter_delta1	integer	490164	4384649
397	cliente_vip_delta1	integer	469901	4421935
398	internet_delta1	integer	187052	4109745
399	cliente_edad_delta1	integer	187052	4315026
400	cliente_antiguedad_delta1	integer	187052	0
401	cproductos_delta1	integer	187052	4296740
402	tcuentas_delta1	integer	187052	4699033
403	ccuenta_corriente_delta1	integer	187052	4705848
404	ccaja_ahorro_delta1	integer	187052	4693086
405	cdescubierto_preacordado_delta1	integer	187052	4694682
406	ctarjeta_debito_delta1	integer	187052	4517648
407	ctarjeta_debito_transacciones_delta1	integer	490164	1473439
408	ctarjeta_visa_delta1	integer	187052	4687889
409	ctarjeta_visa_transacciones_delta1	integer	490164	1345636
410	ctarjeta_master_delta1	integer	187052	4687600
411	ctarjeta_master_transacciones_delta1	integer	490164	3227363
412	cprestamos_personales_delta1	integer	187052	4451100
413	cprestamos_prendarios_delta1	integer	187052	4693353
414	cprestamos_hipotecarios_delta1	integer	187052	4695373
415	cplazo_fijo_delta1	integer	187052	4413866
416	cinversion1_delta1	integer	187052	4653589
417	cinversion2_delta1	integer	187052	4675120
418	cseguro_vida_delta1	integer	187052	4664735
419	cseguro_auto_delta1	integer	187052	4696348
420	cseguro_vivienda_delta1	integer	187052	4685408
421	cseguro_accidentes_personales_delta1	integer	187052	4686623
422	ccaja_seguridad_delta1	integer	187052	4700870
423	cpayroll_trx_delta1	integer	187052	3531190
424	cpayroll2_trx_delta1	integer	187052	4697652
425	ccuenta_debitos_automaticos_delta1	integer	187052	4060528
426	ctarjeta_visa_debitos_automaticos_delta1	integer	566388	3160729
427	ctarjeta_master_debitos_automaticos_delta1	integer	187052	4387428
428	cpagodeservicios_delta1	integer	187052	4531785
429	cpagomiscuentas_delta1	integer	187052	2859909
430	ccajeros_propios_descuentos_delta1	integer	456714	4192000
431	ctarjeta_visa_descuentos_delta1	integer	456714	4010867
432	ctarjeta_master_descuentos_delta1	integer	456714	4203722
433	ccomisiones_mantenimiento_delta1	integer	187052	4493730
434	ccomisiones_otras_delta1	integer	1013303	1759919
435	cforex_delta1	integer	187052	4030384
436	cforex_buy_delta1	integer	187052	4550377
437	cforex_sell_delta1	integer	187052	4124582
438	ctransferencias_recibidas_delta1	integer	815801	1666132
439	ctransferencias_emitidas_delta1	integer	187052	2455490
440	cextraccion_autoservicio_delta1	integer	490164	2106931
441	ccheques_depositados_delta1	integer	490164	4161019
442	ccheques_emitidos_delta1	integer	490164	4261809
443	ccheques_depositados_rechazados_delta1	integer	490164	4377534
444	ccheques_emitidos_rechazados_delta1	integer	490164	4383731
445	tcallcenter_delta1	integer	490164	3703229
446	ccallcenter_transacciones_delta1	integer	490164	3526749
447	thomebanking_delta1	integer	490164	3806777
448	chomebanking_transacciones_delta1	integer	759826	936350
449	ccajas_transacciones_delta1	integer	490164	3625161
450	ccajas_consultas_delta1	integer	490164	3913144
451	ccajas_depositos_delta1	integer	490164	4024610
452	ccajas_extracciones_delta1	integer	490164	3715765
453	ccajas_otras_delta1	integer	490164	4232288
454	catm_trx_delta1	integer	490164	2389244
455	catm_trx_other_delta1	integer	490164	3135159
456	ctrx_quarter_delta1	integer	490164	260217
457	cmobile_app_trx_delta1	integer	1247409	2367855
458	Master_delinquency_delta1	integer	717508	4149253
459	Master_status_delta1	integer	717508	4159929
460	Master_Fvencimiento_delta1	integer	717508	3
461	Master_Finiciomora_delta1	integer	4886058	77
462	Master_fultimo_cierre_delta1	integer	720314	107766
463	Master_fechaalta_delta1	integer	717508	1
464	Master_cconsumos_delta1	integer	3090601	763276
465	Master_cadelantosefectivo_delta1	integer	3090601	1789933
466	Visa_delinquency_delta1	integer	393817	4393558
467	Visa_status_delta1	integer	393817	4479789
468	Visa_Fvencimiento_delta1	integer	393817	12
469	Visa_Finiciomora_delta1	integer	4881180	109
470	Visa_fultimo_cierre_delta1	integer	395665	119513
471	Visa_fechaalta_delta1	integer	393817	0
472	Visa_cconsumos_delta1	integer	850241	1076523
473	Visa_cadelantosefectivo_delta1	integer	850241	4018163
474	ctrx_quarter_normalizado_delta1	integer	490164	258193
475	vm_status01_delta1	integer	364588	4498145
476	vm_status02_delta1	integer	746213	4127342
477	vm_status03_delta1	integer	187052	4663858
478	vm_status04_delta1	integer	187052	4652809
479	vm_status05_delta1	integer	187052	4652440
480	vm_status06_delta1	integer	187052	4663932
481	vm_Fvencimiento_delta1	integer	364588	191
482	vm_Finiciomora_delta1	integer	4875972	206
483	vm_fultimo_cierre_delta1	integer	366353	119870
484	vm_fechaalta_delta1	integer	364588	2
485	vm_cconsumos_delta1	integer	187052	1577352
486	vm_cadelantosefectivo_delta1	integer	187052	4674760
487	vmr_Master_mlimitecompra_delta1	numeric	717508	3661016
488	vmr_Visa_mlimitecompra_delta1	numeric	393817	3981065
489	vmr_msaldototal_delta1	numeric	187052	658754
490	vmr_msaldopesos_delta1	numeric	187052	664471
491	vmr_msaldopesos2_delta1	numeric	187079	722359
492	vmr_msaldodolares_delta1	numeric	187052	3658778
493	vmr_msaldodolares2_delta1	numeric	187089	3659322
494	vmr_mconsumospesos_delta1	numeric	187052	917037
495	vmr_mconsumosdolares_delta1	numeric	187052	2801594
496	vmr_madelantopesos_delta1	numeric	187052	4673133
497	vmr_madelantodolares_delta1	numeric	187052	4703222
498	vmr_mpagado_delta1	numeric	187052	3479775
499	vmr_mpagospesos_delta1	numeric	187052	724323
500	vmr_mpagosdolares_delta1	numeric	187052	4007148
501	vmr_mconsumototal_delta1	numeric	187052	917037
502	vmr_mpagominimo_delta1	numeric	187052	824648
503	mrentabilidad_rank_delta1	numeric	1013303	6897
504	mrentabilidad_annual_rank_delta1	numeric	1013303	5837
505	mcomisiones_rank_delta1	numeric	1013303	77224
506	mactivos_margen_rank_delta1	numeric	1013303	139524
507	mpasivos_margen_rank_delta1	numeric	1013303	35346
508	mcuenta_corriente_adicional_rank_delta1	numeric	187052	4703140
509	mcuenta_corriente_rank_delta1	numeric	187052	1971745
510	mcaja_ahorro_rank_delta1	numeric	187052	219498
511	mcaja_ahorro_adicional_rank_delta1	numeric	187052	4591879
512	mcaja_ahorro_dolares_rank_delta1	numeric	187052	1949951
513	mcuentas_saldo_rank_delta1	numeric	490164	21290
514	mautoservicio_rank_delta1	numeric	490164	1178645
515	mtarjeta_visa_consumo_rank_delta1	numeric	490164	598799
516	mtarjeta_master_consumo_rank_delta1	numeric	490164	2674683
517	mprestamos_personales_rank_delta1	numeric	187052	3453606
518	mprestamos_prendarios_rank_delta1	numeric	187052	4647121
519	mprestamos_hipotecarios_rank_delta1	numeric	187052	4645099
520	mplazo_fijo_dolares_rank_delta1	numeric	187052	4054973
521	mplazo_fijo_pesos_rank_delta1	numeric	187052	4680235
522	minversion1_pesos_rank_delta1	numeric	187052	4530801
523	minversion1_dolares_rank_delta1	numeric	187052	4680093
524	minversion2_rank_delta1	numeric	187052	4534237
525	mpayroll_rank_delta1	numeric	187052	2244893
526	mpayroll2_rank_delta1	numeric	187052	4694540
527	mcuenta_debitos_automaticos_rank_delta1	numeric	187052	2363376
528	mttarjeta_visa_debitos_automaticos_rank_delta1	numeric	439222	1513744
529	mttarjeta_master_debitos_automaticos_rank_delta1	numeric	187052	3878295
530	mpagodeservicios_rank_delta1	numeric	187052	4487904
531	mpagomiscuentas_rank_delta1	numeric	187052	2276351
532	mcajeros_propios_descuentos_rank_delta1	numeric	456714	4209648
533	mtarjeta_visa_descuentos_rank_delta1	numeric	604412	3999273
534	mtarjeta_master_descuentos_rank_delta1	numeric	588803	4212042
535	mcomisiones_mantenimiento_rank_delta1	numeric	187052	3147122
