pos	campo	tipo	nulos	ceros
67	Master_Fvencimiento	integer	52797	0
68	Master_Finiciomora	integer	501309	6
69	Master_fultimo_cierre	integer	52989	124446
70	Master_fechaalta	integer	52797	0
71	Master_cconsumos	integer	299860	66410
72	Master_cadelantosefectivo	integer	299860	203096
73	Visa_delinquency	integer	25559	473272
74	Visa_status	integer	25559	474564
75	Visa_Fvencimiento	integer	25559	0
76	Visa_Finiciomora	integer	498831	1555
77	Visa_fultimo_cierre	integer	25686	124461
78	Visa_fechaalta	integer	25559	0
79	Visa_cconsumos	integer	70357	45607
80	Visa_cadelantosefectivo	integer	70357	432132
81	clase_ternaria	character	0	0
82	ctrx_quarter_normalizado	integer	0	6780
83	vm_status01	integer	21200	477927
84	vm_status02	integer	57156	443114
85	vm_status03	integer	0	443114
86	vm_status04	integer	0	443114
87	vm_status05	integer	0	443114
88	vm_status06	integer	0	478497
89	vm_Fvencimiento	integer	21200	0
90	vm_Finiciomora	integer	497465	1561
91	vm_fultimo_cierre	integer	21319	112989
92	vm_fechaalta	integer	21200	0
93	vm_cconsumos	integer	0	105477
94	vm_cadelantosefectivo	integer	0	502129
95	vmr_Master_mlimitecompra	numeric	52797	0
96	vmr_Visa_mlimitecompra	numeric	25559	0
97	vmr_msaldototal	numeric	0	62827
98	vmr_msaldopesos	numeric	0	63060
99	vmr_msaldopesos2	numeric	1	63060
100	vmr_msaldodolares	numeric	0	422240
101	vmr_msaldodolares2	numeric	0	422240
102	vmr_mconsumospesos	numeric	0	105486
103	vmr_mconsumosdolares	numeric	0	364248
104	vmr_madelantopesos	numeric	0	502129
105	vmr_madelantodolares	numeric	0	503564
106	vmr_mpagado	numeric	0	423921
107	vmr_mpagospesos	numeric	0	75629
108	vmr_mpagosdolares	numeric	0	448593
109	vmr_mconsumototal	numeric	0	105486
110	vmr_mpagominimo	numeric	0	83890
111	mrentabilidad_rank	numeric	0	1078
112	mrentabilidad_annual_rank	numeric	0	900
113	mcomisiones_rank	numeric	0	15515
114	mactivos_margen_rank	numeric	0	22641
115	mpasivos_margen_rank	numeric	0	7955
116	mcuenta_corriente_adicional_rank	numeric	0	503349
117	mcuenta_corriente_rank	numeric	0	254584
118	mcaja_ahorro_rank	numeric	0	36742
119	mcaja_ahorro_adicional_rank	numeric	0	491572
120	mcaja_ahorro_dolares_rank	numeric	0	222917
121	mcuentas_saldo_rank	numeric	0	3338
122	mautoservicio_rank	numeric	0	153894
123	mtarjeta_visa_consumo_rank	numeric	0	79545
124	mtarjeta_master_consumo_rank	numeric	0	316245
125	mprestamos_personales_rank	numeric	0	395447
126	mprestamos_prendarios_rank	numeric	0	499124
127	mprestamos_hipotecarios_rank	numeric	0	498608
128	mplazo_fijo_dolares_rank	numeric	0	438660
129	mplazo_fijo_pesos_rank	numeric	0	501546
130	minversion1_pesos_rank	numeric	0	484784
131	minversion1_dolares_rank	numeric	0	501980
132	minversion2_rank	numeric	0	487939
133	mpayroll_rank	numeric	0	237889
134	mpayroll2_rank	numeric	0	503063
135	mcuenta_debitos_automaticos_rank	numeric	0	268285
136	mttarjeta_visa_debitos_automaticos_rank	numeric	0	187719
137	mttarjeta_master_debitos_automaticos_rank	numeric	0	426850
138	mpagodeservicios_rank	numeric	0	498764
139	mpagomiscuentas_rank	numeric	0	260764
140	mcajeros_propios_descuentos_rank	numeric	0	488523
141	mtarjeta_visa_descuentos_rank	numeric	9374	476869
142	mtarjeta_master_descuentos_rank	numeric	12301	483771
143	mcomisiones_mantenimiento_rank	numeric	0	346516
144	mcomisiones_otras_rank	numeric	0	15430
145	mforex_buy_rank	numeric	0	502087
146	mforex_sell_rank	numeric	0	461601
147	mtransferencias_recibidas_rank	numeric	0	129597
148	mtransferencias_emitidas_rank	numeric	0	202006
149	mextraccion_autoservicio_rank	numeric	0	254593
150	mcheques_depositados_rank	numeric	0	486335
151	mcheques_emitidos_rank	numeric	0	491549
152	mcheques_depositados_rechazados_rank	numeric	0	502690
153	mcheques_emitidos_rechazados_rank	numeric	0	502780
154	matm_rank	numeric	0	296314
155	matm_other_rank	numeric	0	396942
156	Master_mfinanciacion_limite_rank	numeric	52797	230
157	Master_msaldototal_rank	numeric	52797	243848
158	Master_msaldopesos_rank	numeric	52797	244649
159	Master_msaldodolares_rank	numeric	52797	432237
160	Master_mconsumospesos_rank	numeric	299860	66410
161	Master_mconsumosdolares_rank	numeric	299860	188087
162	Master_mlimitecompra_rank	numeric	52797	0
163	Master_madelantopesos_rank	numeric	299860	203096
164	Master_madelantodolares_rank	numeric	299860	203749
165	Master_mpagado_rank	numeric	52797	422810
166	Master_mpagospesos_rank	numeric	299860	18736
167	Master_mpagosdolares_rank	numeric	299860	192423
168	Master_mconsumototal_rank	numeric	299860	66410
169	Master_mpagominimo_rank	numeric	52797	271347
170	Visa_mfinanciacion_limite_rank	numeric	25559	261
171	Visa_msaldototal_rank	numeric	25559	44750
172	Visa_msaldopesos_rank	numeric	25559	44950
173	Visa_msaldodolares_rank	numeric	25559	407708
174	Visa_mconsumospesos_rank	numeric	70357	45618
175	Visa_mconsumosdolares_rank	numeric	70357	299982
176	Visa_mlimitecompra_rank	numeric	25559	0
177	Visa_madelantopesos_rank	numeric	70357	432132
178	Visa_madelantodolares_rank	numeric	70357	433216
179	Visa_mpagado_rank	numeric	25559	411412
180	Visa_mpagospesos_rank	numeric	70357	13397
181	Visa_mpagosdolares_rank	numeric	70357	385940
182	Visa_mconsumototal_rank	numeric	70357	45618
183	Visa_mpagominimo_rank	numeric	25559	71909
184	mpayroll_sobre_edad_rank	numeric	0	237889
185	mv_status07_rank	numeric	0	478748
186	vm_mfinanciacion_limite_rank	numeric	0	21491
187	vm_msaldototal_rank	numeric	0	62827
188	vm_msaldopesos_rank	numeric	0	63060
189	vm_msaldodolares_rank	numeric	0	422240
190	vm_mconsumospesos_rank	numeric	0	105486
191	vm_mconsumosdolares_rank	numeric	0	364248
192	vm_mlimitecompra_rank	numeric	0	21200
193	vm_madelantopesos_rank	numeric	0	502129
194	vm_madelantodolares_rank	numeric	0	503564
195	vm_mpagado_rank	numeric	0	423921
196	vm_mpagospesos_rank	numeric	0	75629
197	vm_mpagosdolares_rank	numeric	0	448593
198	vm_mconsumototal_rank	numeric	0	105486
199	vm_mpagominimo_rank	numeric	0	83890
200	active_quarter_lag1	integer	4256	8313
201	cliente_vip_lag1	integer	4256	497609
202	internet_lag1	integer	4255	435780
203	cliente_edad_lag1	integer	4255	0
204	cliente_antiguedad_lag1	integer	4255	0
205	cproductos_lag1	integer	4255	0
206	tcuentas_lag1	integer	4255	0
207	ccuenta_corriente_lag1	integer	4255	0
208	ccaja_ahorro_lag1	integer	4255	0
209	cdescubierto_preacordado_lag1	integer	4255	18691
210	ctarjeta_debito_lag1	integer	4255	275
211	ctarjeta_debito_transacciones_lag1	integer	4256	155316
212	ctarjeta_visa_lag1	integer	4255	27089
213	ctarjeta_visa_transacciones_lag1	integer	4256	78048
214	ctarjeta_master_lag1	integer	4255	54127
215	ctarjeta_master_transacciones_lag1	integer	4256	315001
216	cprestamos_personales_lag1	integer	4255	390081
217	cprestamos_prendarios_lag1	integer	4255	494768
218	cprestamos_hipotecarios_lag1	integer	4255	494290
219	cplazo_fijo_lag1	integer	4255	435693
220	cinversion1_lag1	integer	4255	480690
221	cinversion2_lag1	integer	4255	483785
222	cseguro_vida_lag1	integer	4255	441791
223	cseguro_auto_lag1	integer	4255	484871
224	cseguro_vivienda_lag1	integer	4255	435283
225	cseguro_accidentes_personales_lag1	integer	4255	428218
226	ccaja_seguridad_lag1	integer	4255	466431
227	cpayroll_trx_lag1	integer	4255	232382
228	cpayroll2_trx_lag1	integer	4255	498771
229	ccuenta_debitos_automaticos_lag1	integer	4255	265981
230	ctarjeta_visa_debitos_automaticos_lag1	integer	4257	187965
231	ctarjeta_master_debitos_automaticos_lag1	integer	4255	422837
232	cpagodeservicios_lag1	integer	4255	494831
233	cpagomiscuentas_lag1	integer	4255	257881
234	ccajeros_propios_descuentos_lag1	integer	4256	484589
235	ctarjeta_visa_descuentos_lag1	integer	4256	471572
236	ctarjeta_master_descuentos_lag1	integer	4256	478588
237	ccomisiones_mantenimiento_lag1	integer	4255	343495
238	ccomisiones_otras_lag1	integer	4258	14832
239	cforex_lag1	integer	4255	458128
240	cforex_buy_lag1	integer	4255	497671
241	cforex_sell_lag1	integer	4255	459613
242	ctransferencias_recibidas_lag1	integer	4262	132627
243	ctransferencias_emitidas_lag1	integer	4255	203377
244	cextraccion_autoservicio_lag1	integer	4256	254402
245	ccheques_depositados_lag1	integer	4256	482220
246	ccheques_emitidos_lag1	integer	4256	487220
247	ccheques_depositados_rechazados_lag1	integer	4256	498396
248	ccheques_emitidos_rechazados_lag1	integer	4256	498490
249	tcallcenter_lag1	integer	4256	452724
250	ccallcenter_transacciones_lag1	integer	4256	452724
251	thomebanking_lag1	integer	4256	132881
252	chomebanking_transacciones_lag1	integer	4257	83412
253	ccajas_transacciones_lag1	integer	4256	454674
254	ccajas_consultas_lag1	integer	4256	481614
255	ccajas_depositos_lag1	integer	4256	493758
256	ccajas_extracciones_lag1	integer	4256	472017
257	ccajas_otras_lag1	integer	4256	484872
258	catm_trx_lag1	integer	4256	296915
259	catm_trx_other_lag1	integer	4256	395447
260	ctrx_quarter_lag1	integer	4256	6563
261	cmobile_app_trx_lag1	integer	4263	140153
262	Master_delinquency_lag1	integer	56828	444483
263	Master_status_lag1	integer	56828	445114
264	Master_Fvencimiento_lag1	integer	56828	0
265	Master_Finiciomora_lag1	integer	501311	8
266	Master_fultimo_cierre_lag1	integer	57121	123985
267	Master_fechaalta_lag1	integer	56828	0
268	Master_cconsumos_lag1	integer	303874	63322
269	Master_cadelantosefectivo_lag1	integer	303874	199099
270	Visa_delinquency_lag1	integer	29700	466317
271	Visa_status_lag1	integer	29700	472076
272	Visa_Fvencimiento_lag1	integer	29700	0
273	Visa_Finiciomora_lag1	integer	496017	4378
274	Visa_fultimo_cierre_lag1	integer	29899	124009
275	Visa_fechaalta_lag1	integer	29700	0
276	Visa_cconsumos_lag1	integer	74641	43026
277	Visa_cadelantosefectivo_lag1	integer	74641	427822
278	ctrx_quarter_normalizado_lag1	integer	4256	6563
279	vm_status01_lag1	integer	25381	475648
280	vm_status02_lag1	integer	61147	440473
281	vm_status03_lag1	integer	4255	440473
282	vm_status04_lag1	integer	4255	440473
283	vm_status05_lag1	integer	4255	440473
284	vm_status06_lag1	integer	4255	476161
285	vm_Fvencimiento_lag1	integer	25381	0
286	vm_Finiciomora_lag1	integer	494663	4386
287	vm_fultimo_cierre_lag1	integer	25569	112526
288	vm_fechaalta_lag1	integer	25381	0
289	vm_cconsumos_lag1	integer	4255	103048
290	vm_cadelantosefectivo_lag1	integer	4255	497865
291	vmr_Master_mlimitecompra_lag1	numeric	56828	0
292	vmr_Visa_mlimitecompra_lag1	numeric	29700	0
293	vmr_msaldototal_lag1	numeric	4255	62848
294	vmr_msaldopesos_lag1	numeric	4255	63062
295	vmr_msaldopesos2_lag1	numeric	4257	63062
296	vmr_msaldodolares_lag1	numeric	4255	419058
297	vmr_msaldodolares2_lag1	numeric	4255	419058
298	vmr_mconsumospesos_lag1	numeric	4255	103055
299	vmr_mconsumosdolares_lag1	numeric	4255	358435
300	vmr_madelantopesos_lag1	numeric	4255	497865
301	vmr_madelantodolares_lag1	numeric	4255	499315
302	vmr_mpagado_lag1	numeric	4255	396206
303	vmr_mpagospesos_lag1	numeric	4255	75385
304	vmr_mpagosdolares_lag1	numeric	4255	447414
305	vmr_mconsumototal_lag1	numeric	4255	103055
306	vmr_mpagominimo_lag1	numeric	4255	83171
307	mrentabilidad_rank_lag1	numeric	4258	1093
308	mrentabilidad_annual_rank_lag1	numeric	4258	905
309	mcomisiones_rank_lag1	numeric	4258	15007
310	mactivos_margen_rank_lag1	numeric	4258	22213
311	mpasivos_margen_rank_lag1	numeric	4258	7477
312	mcuenta_corriente_adicional_rank_lag1	numeric	4255	499092
313	mcuenta_corriente_rank_lag1	numeric	4255	248147
314	mcaja_ahorro_rank_lag1	numeric	4255	36505
315	mcaja_ahorro_adicional_rank_lag1	numeric	4255	487307
316	mcaja_ahorro_dolares_rank_lag1	numeric	4255	219769
317	mcuentas_saldo_rank_lag1	numeric	4256	3298
318	mautoservicio_rank_lag1	numeric	4256	155316
319	mtarjeta_visa_consumo_rank_lag1	numeric	4256	78048
320	mtarjeta_master_consumo_rank_lag1	numeric	4256	315001
321	mprestamos_personales_rank_lag1	numeric	4255	390081
322	mprestamos_prendarios_rank_lag1	numeric	4255	494816
323	mprestamos_hipotecarios_rank_lag1	numeric	4255	494290
324	mplazo_fijo_dolares_rank_lag1	numeric	4255	436324
325	mplazo_fijo_pesos_rank_lag1	numeric	4255	497349
326	minversion1_pesos_rank_lag1	numeric	4255	481693
327	minversion1_dolares_rank_lag1	numeric	4255	497702
328	minversion2_rank_lag1	numeric	4255	483826
329	mpayroll_rank_lag1	numeric	4255	235188
330	mpayroll2_rank_lag1	numeric	4255	498771
331	mcuenta_debitos_automaticos_rank_lag1	numeric	4255	265981
332	mttarjeta_visa_debitos_automaticos_rank_lag1	numeric	4256	187966
333	mttarjeta_master_debitos_automaticos_rank_lag1	numeric	4255	422837
334	mpagodeservicios_rank_lag1	numeric	4255	494832
335	mpagomiscuentas_rank_lag1	numeric	4255	257884
336	mcajeros_propios_descuentos_rank_lag1	numeric	4256	486015
337	mtarjeta_visa_descuentos_rank_lag1	numeric	12946	472767
338	mtarjeta_master_descuentos_rank_lag1	numeric	17603	480729
339	mcomisiones_mantenimiento_rank_lag1	numeric	4255	345459
340	mcomisiones_otras_rank_lag1	numeric	4258	14862
341	mforex_buy_rank_lag1	numeric	4255	497671
342	mforex_sell_rank_lag1	numeric	4255	459613
343	mtransferencias_recibidas_rank_lag1	numeric	4262	132627
344	mtransferencias_emitidas_rank_lag1	numeric	4255	203377
345	mextraccion_autoservicio_rank_lag1	numeric	4256	254402
346	mcheques_depositados_rank_lag1	numeric	4256	482220
347	mcheques_emitidos_rank_lag1	numeric	4256	487220
348	mcheques_depositados_rechazados_rank_lag1	numeric	4256	498396
349	mcheques_emitidos_rechazados_rank_lag1	numeric	4256	498490
350	matm_rank_lag1	numeric	4256	296915
351	matm_other_rank_lag1	numeric	4256	395447
352	Master_mfinanciacion_limite_rank_lag1	numeric	56828	116
353	Master_msaldototal_rank_lag1	numeric	56828	243510
354	Master_msaldopesos_rank_lag1	numeric	56828	244315
355	Master_msaldodolares_rank_lag1	numeric	56828	428374
356	Master_mconsumospesos_rank_lag1	numeric	303874	63324
357	Master_mconsumosdolares_rank_lag1	numeric	303874	184203
358	Master_mlimitecompra_rank_lag1	numeric	56828	0
359	Master_madelantopesos_rank_lag1	numeric	303874	199099
360	Master_madelantodolares_rank_lag1	numeric	303874	199737
361	Master_mpagado_rank_lag1	numeric	56828	416447
362	Master_mpagospesos_rank_lag1	numeric	303874	19066
363	Master_mpagosdolares_rank_lag1	numeric	303874	189066
364	Master_mconsumototal_rank_lag1	numeric	303874	63324
365	Master_mpagominimo_rank_lag1	numeric	56828	270564
366	Visa_mfinanciacion_limite_rank_lag1	numeric	29701	135
367	Visa_msaldototal_rank_lag1	numeric	29700	44709
368	Visa_msaldopesos_rank_lag1	numeric	29700	44894
369	Visa_msaldodolares_rank_lag1	numeric	29700	404618
370	Visa_mconsumospesos_rank_lag1	numeric	74641	43035
371	Visa_mconsumosdolares_rank_lag1	numeric	74641	294049
372	Visa_mlimitecompra_rank_lag1	numeric	29700	0
373	Visa_madelantopesos_rank_lag1	numeric	74641	427822
374	Visa_madelantodolares_rank_lag1	numeric	74641	428935
375	Visa_mpagado_rank_lag1	numeric	29700	383301
376	Visa_mpagospesos_rank_lag1	numeric	74641	13151
377	Visa_mpagosdolares_rank_lag1	numeric	74641	384430
378	Visa_mconsumototal_rank_lag1	numeric	74641	43035
379	Visa_mpagominimo_rank_lag1	numeric	29700	71325
380	mpayroll_sobre_edad_rank_lag1	numeric	4255	235188
381	mv_status07_rank_lag1	numeric	4255	476204
382	vm_mfinanciacion_limite_rank_lag1	numeric	4255	21279
383	vm_msaldototal_rank_lag1	numeric	4255	62848
384	vm_msaldopesos_rank_lag1	numeric	4255	63062
385	vm_msaldodolares_rank_lag1	numeric	4255	419058
386	vm_mconsumospesos_rank_lag1	numeric	4255	103055
387	vm_mconsumosdolares_rank_lag1	numeric	4255	358435
388	vm_mlimitecompra_rank_lag1	numeric	4255	21126
389	vm_madelantopesos_rank_lag1	numeric	4255	497865
390	vm_madelantodolares_rank_lag1	numeric	4255	499315
391	vm_mpagado_rank_lag1	numeric	4255	396206
392	vm_mpagospesos_rank_lag1	numeric	4255	75385
393	vm_mpagosdolares_rank_lag1	numeric	4255	447414
394	vm_mconsumototal_rank_lag1	numeric	4255	103055
395	vm_mpagominimo_rank_lag1	numeric	4255	83171
396	active_quarter_delta1	integer	4256	497050
397	cliente_vip_delta1	integer	4256	498416
398	internet_delta1	integer	4255	465873
399	cliente_edad_delta1	integer	4255	458096
400	cliente_antiguedad_delta1	integer	4255	0
401	cproductos_delta1	integer	4255	457520
402	tcuentas_delta1	integer	4255	498669
403	ccuenta_corriente_delta1	integer	4255	499364
404	ccaja_ahorro_delta1	integer	4255	497933
405	cdescubierto_preacordado_delta1	integer	4255	497230
406	ctarjeta_debito_delta1	integer	4255	486499
407	ctarjeta_debito_transacciones_delta1	integer	4256	162657
408	ctarjeta_visa_delta1	integer	4255	497211
409	ctarjeta_visa_transacciones_delta1	integer	4256	161024
410	ctarjeta_master_delta1	integer	4255	497341
411	ctarjeta_master_transacciones_delta1	integer	4256	368410
412	cprestamos_personales_delta1	integer	4255	474861
413	cprestamos_prendarios_delta1	integer	4255	497663
414	cprestamos_hipotecarios_delta1	integer	4255	497537
415	cplazo_fijo_delta1	integer	4255	467097
416	cinversion1_delta1	integer	4255	493923
417	cinversion2_delta1	integer	4255	496783
418	cseguro_vida_delta1	integer	4255	497078
419	cseguro_auto_delta1	integer	4255	498133
420	cseguro_vivienda_delta1	integer	4255	497177
421	cseguro_accidentes_personales_delta1	integer	4255	497585
422	ccaja_seguridad_delta1	integer	4255	498997
423	cpayroll_trx_delta1	integer	4255	342477
424	cpayroll2_trx_delta1	integer	4255	498793
425	ccuenta_debitos_automaticos_delta1	integer	4255	428603
426	ctarjeta_visa_debitos_automaticos_delta1	integer	4257	344299
427	ctarjeta_master_debitos_automaticos_delta1	integer	4255	465724
428	cpagodeservicios_delta1	integer	4255	494466
429	cpagomiscuentas_delta1	integer	4255	307237
430	ccajeros_propios_descuentos_delta1	integer	4256	476864
431	ctarjeta_visa_descuentos_delta1	integer	4256	454942
432	ctarjeta_master_descuentos_delta1	integer	4256	466319
433	ccomisiones_mantenimiento_delta1	integer	4255	473292
434	ccomisiones_otras_delta1	integer	4258	248047
435	cforex_delta1	integer	4255	467092
436	cforex_buy_delta1	integer	4255	496617
437	cforex_sell_delta1	integer	4255	469296
438	ctransferencias_recibidas_delta1	integer	4262	185758
439	ctransferencias_emitidas_delta1	integer	4255	229136
440	cextraccion_autoservicio_delta1	integer	4256	250970
441	ccheques_depositados_delta1	integer	4256	478858
442	ccheques_emitidos_delta1	integer	4256	487272
443	ccheques_depositados_rechazados_delta1	integer	4256	497652
444	ccheques_emitidos_rechazados_delta1	integer	4256	497958
445	tcallcenter_delta1	integer	4256	435886
446	ccallcenter_transacciones_delta1	integer	4256	424064
447	thomebanking_delta1	integer	4256	424841
448	chomebanking_transacciones_delta1	integer	4257	80826
449	ccajas_transacciones_delta1	integer	4256	441261
450	ccajas_consultas_delta1	integer	4256	469108
451	ccajas_depositos_delta1	integer	4256	485515
452	ccajas_extracciones_delta1	integer	4256	457875
453	ccajas_otras_delta1	integer	4256	479247
454	catm_trx_delta1	integer	4256	282884
455	catm_trx_other_delta1	integer	4256	376576
456	ctrx_quarter_delta1	integer	4256	32374
457	cmobile_app_trx_delta1	integer	4263	430141
458	Master_delinquency_delta1	integer	58329	442900
459	Master_status_delta1	integer	58329	443314
460	Master_Fvencimiento_delta1	integer	58329	0
461	Master_Finiciomora_delta1	integer	502794	4
462	Master_fultimo_cierre_delta1	integer	58623	2
463	Master_fechaalta_delta1	integer	58329	1
464	Master_cconsumos_delta1	integer	310882	86228
465	Master_cadelantosefectivo_delta1	integer	310882	191968
466	Visa_delinquency_delta1	integer	31332	463435
467	Visa_status_delta1	integer	31332	470035
468	Visa_Fvencimiento_delta1	integer	31332	1
469	Visa_Finiciomora_delta1	integer	502265	8
470	Visa_fultimo_cierre_delta1	integer	31531	2
471	Visa_fechaalta_delta1	integer	31332	0
472	Visa_cconsumos_delta1	integer	78080	123094
473	Visa_cadelantosefectivo_delta1	integer	78080	424099
474	ctrx_quarter_normalizado_delta1	integer	4256	32277
475	vm_status01_delta1	integer	26682	472700
476	vm_status02_delta1	integer	62887	438411
477	vm_status03_delta1	integer	4255	493769
478	vm_status04_delta1	integer	4255	492254
479	vm_status05_delta1	integer	4255	492230
480	vm_status06_delta1	integer	4255	493542
481	vm_Fvencimiento_delta1	integer	26682	24
482	vm_Finiciomora_delta1	integer	501588	10
483	vm_fultimo_cierre_delta1	integer	26870	3
484	vm_fechaalta_delta1	integer	26682	0
485	vm_cconsumos_delta1	integer	4255	179072
486	vm_cadelantosefectivo_delta1	integer	4255	497501
487	vmr_Master_mlimitecompra_delta1	numeric	58329	392463
488	vmr_Visa_mlimitecompra_delta1	numeric	31332	418967
489	vmr_msaldototal_delta1	numeric	4255	73003
490	vmr_msaldopesos_delta1	numeric	4255	73358
491	vmr_msaldopesos2_delta1	numeric	4257	79406
492	vmr_msaldodolares_delta1	numeric	4255	403803
493	vmr_msaldodolares2_delta1	numeric	4255	403852
494	vmr_mconsumospesos_delta1	numeric	4255	109441
495	vmr_mconsumosdolares_delta1	numeric	4255	349601
496	vmr_madelantopesos_delta1	numeric	4255	497405
497	vmr_madelantodolares_delta1	numeric	4255	499289
498	vmr_mpagado_delta1	numeric	4255	371871
499	vmr_mpagospesos_delta1	numeric	4255	81172
500	vmr_mpagosdolares_delta1	numeric	4255	440519
501	vmr_mconsumototal_delta1	numeric	4255	109441
502	vmr_mpagominimo_delta1	numeric	4255	91348
503	mrentabilidad_rank_delta1	numeric	4258	728
504	mrentabilidad_annual_rank_delta1	numeric	4258	600
505	mcomisiones_rank_delta1	numeric	4258	10606
506	mactivos_margen_rank_delta1	numeric	4258	18082
507	mpasivos_margen_rank_delta1	numeric	4258	5953
508	mcuenta_corriente_adicional_rank_delta1	numeric	4255	499098
509	mcuenta_corriente_rank_delta1	numeric	4255	211399
510	mcaja_ahorro_rank_delta1	numeric	4255	27198
511	mcaja_ahorro_adicional_rank_delta1	numeric	4255	486991
512	mcaja_ahorro_dolares_rank_delta1	numeric	4255	215891
513	mcuentas_saldo_rank_delta1	numeric	4256	2294
514	mautoservicio_rank_delta1	numeric	4256	128410
515	mtarjeta_visa_consumo_rank_delta1	numeric	4256	72734
516	mtarjeta_master_consumo_rank_delta1	numeric	4256	302788
517	mprestamos_personales_rank_delta1	numeric	4255	387443
518	mprestamos_prendarios_rank_delta1	numeric	4255	494672
519	mprestamos_hipotecarios_rank_delta1	numeric	4255	494290
520	mplazo_fijo_dolares_rank_delta1	numeric	4255	425929
521	mplazo_fijo_pesos_rank_delta1	numeric	4255	496926
522	minversion1_pesos_rank_delta1	numeric	4255	479273
523	minversion1_dolares_rank_delta1	numeric	4255	497706
524	minversion2_rank_delta1	numeric	4255	483338
525	mpayroll_rank_delta1	numeric	4255	229469
526	mpayroll2_rank_delta1	numeric	4255	498571
527	mcuenta_debitos_automaticos_rank_delta1	numeric	4255	255483
528	mttarjeta_visa_debitos_automaticos_rank_delta1	numeric	4256	175801
529	mttarjeta_master_debitos_automaticos_rank_delta1	numeric	4255	417080
530	mpagodeservicios_rank_delta1	numeric	4255	492980
531	mpagomiscuentas_rank_delta1	numeric	4255	236946
532	mcajeros_propios_descuentos_rank_delta1	numeric	4256	476776
533	mtarjeta_visa_descuentos_rank_delta1	numeric	21285	453336
534	mtarjeta_master_descuentos_rank_delta1	numeric	26648	466318
535	mcomisiones_mantenimiento_rank_delta1	numeric	4255	332724
536	mcomisiones_otras_rank_delta1	numeric	4258	10552
537	mforex_buy_rank_delta1	numeric	4255	496466
538	mforex_sell_rank_delta1	numeric	4255	445303
539	mtransferencias_recibidas_rank_delta1	numeric	4262	94020
540	mtransferencias_emitidas_rank_delta1	numeric	4255	171691
541	mextraccion_autoservicio_rank_delta1	numeric	4256	215796
542	mcheques_depositados_rank_delta1	numeric	4256	475267
543	mcheques_emitidos_rank_delta1	numeric	4256	484587
544	mcheques_depositados_rechazados_rank_delta1	numeric	4256	497593
545	mcheques_emitidos_rechazados_rank_delta1	numeric	4256	497857
546	matm_rank_delta1	numeric	4256	252735
547	matm_other_rank_delta1	numeric	4256	360121
548	Master_mfinanciacion_limite_rank_delta1	numeric	58329	25
549	Master_msaldototal_rank_delta1	numeric	58329	232285
550	Master_msaldopesos_rank_delta1	numeric	58329	233003
551	Master_msaldodolares_rank_delta1	numeric	58329	423509
